station	dist_coast	latitude	longitude	elevation	state	name
USC00478229	1111.25	42.9108	-89.2133	256.0	WI	STOUGHTON
USC00411048	143.636	30.1592	-96.3972	95.4	TX	BRENHAM
USC00101244	518.327	46.6333	-115.5	698.0	ID	BUNGALOW RS
USC00415410	738.7280000000001	33.6897	-101.8219	989.1	TX	LUBBOCK 9 N
USC00130133	1377.19	43.0683	-94.3053	377.6	IA	ALGONA 3 W
USW00093737	136.851	35.1333	-78.9333	93.0	NC	FT BRAGG SIMMONS AAF
USC00347862	612.623	35.4572	-94.8047	201.2	OK	SALLISAW 2 NW
USC00447501	420.366	36.8833	-81.7667	524.9	VA	SALTVILLE
CA00611KBE0	601.424	44.233	-79.783	251.0		EGBERT
USC00296723	760.1080000000001	35.9	-107.15	2122.9	NM	PENISTAJA
USC00101514	579.846	44.5228	-116.0481	1492.3	ID	CASCADE 1 NW
USC00115888	848.4169999999999	38.4106	-87.7578	131.1	IL	MT CARMEL
USC00334681	554.757	39.8972	-83.5097	346.9	OH	LONDON STATE FISH HATCHERY
CA001047179	0.991783	49.47	-123.8	61.0		SECHELT 5WEST
USC00054254	833.265	37.0856	-107.5333	1995.8	CO	IGNACIO 8E
USC00457459	1.29613	47.7333	-122.3333	112.8	WA	SEATTLE JACKSON PARK
USC00214793	1159.13	45.9933	-94.3508	341.4	MN	LITTLE FALLS 1 N
USW00003929	985.453	38.8439	-94.5603	321.9	MO	KANSAS CITY R GEBAUR AP
USC00308906	71.9482	41.5514	-74.1628	115.8	NY	WALDEN 1 ESE
USC00421243	881.3810000000001	38.6472	-109.3892	1458.8	UT	CASTLE VALLEY 1NE
USC00182325	33.0065	38.9386	-77.1133	45.7	MD	DALECARLIA RSVR
USC00216287	1233.64	44.0981	-93.2308	350.5	MN	OWATONNA
USC00413979	960.471	35.8783	-102.385	1184.8	TX	HARTLEY
USC00357641	2.85023	45.9869	-123.9236	3.0	OR	SEASIDE
USC00470885	1109.35	44.3125	-91.2653	261.2	WI	BLAIR 2NW
USC00200220	683.243	42.2875	-83.7611	263.7	MI	ANN ARBOR 1W
USC00408873	501.44199999999995	36.4167	-83.55	406.0	TN	TAZEWELL 2 SE
USC00206968	658.9060000000001	46.1667	-85.25	264.9	MI	REXTON
USC00352277	148.369	44.7333	-122.15	484.9	OR	DETROIT
USC00352672	441.959	45.4256	-117.2972	1162.8	OR	ENTERPRISE RS
USC00314649	0.36904000000000003	36.0167	-75.6667	3.0	NC	KILL DEVIL HILLS NM
USC00099027	220.484	32.1083	-83.8289	103.0	GA	VIENNA
USC00222099	181.447	32.0333	-90.3167	113.1	MS	CRYSTAL SPRINGS 4 NNE
USC00413680	638.183	31.3028	-102.8222	739.1	TX	GRANDFALLS 3SSE
USC00109000	628.059	45.1017	-114.8508	1168.9	ID	TAYLOR RCH
USC00065910	20.188	41.5269	-72.0642	6.1	CT	NORWICH PUB UTILITY PLANT
USC00411492	371.86199999999997	29.7908	-100.6742	564.2	TX	CARTA VALLEY
USC00357466	58.9343	45.8489	-122.8722	82.0	OR	SAINT HELENS RFD
USC00247136	1209.31	46.8203	-106.2453	921.7	MT	ROCK SPRINGS
USC00454131	42.3928	46.1428	-122.9158	-0.6	WA	KELSO
USW00024030	1424.76	41.1014	-102.9847	1313.4	NE	SIDNEY MUNI AP
USC00026716	378.44199999999995	31.8833	-109.2056	1642.9	AZ	PORTAL 4 SW
USC00095696	215.764	32.85	-83.2167	78.9	GA	MC INTYRE 1 WNW
USC00419655	64.7327	29.3178	-96.0847	33.8	TX	WHARTON
USC00206158	791.462	44.9214	-85.5161	199.9	MI	OLD MISSION 3SSW
USC00029437	477.55699999999996	35.0217	-110.6961	1484.1	AZ	WINSLOW
USC00030828	570.393	35.15	-93.9667	139.9	AR	BOONEVILLE 3 W
USC00204078	812.784	42.9531	-85.0778	245.4	MI	IONIA 2SSW
USW00023109	238.329	32.1667	-110.8833	808.9	AZ	DAVIS MONTHAN AFB
USC00250245	1390.53	41.5975	-99.8258	794.0	NE	ANSELMO 2 SE
USC00366233	371.086	41.0172	-80.3614	251.5	PA	NEW CASTLE 1 N
USC00253467	1259.0	41.1586	-96.1922	378.0	NE	GRETNA 4NE
CA005010640	919.748	49.55	-99.08	374.0		CYPRESS RIVER
USC00208869	799.9839999999999	43.4806	-84.3886	207.9	MI	WHEELER 7 NE
USC00045346	181.44099999999997	37.4833	-119.9667	613.0	CA	MARIPOSA
USC00387722	247.679	34.635	-81.5206	158.5	SC	SANTUCK
USC00245009	513.054	48.4	-115.3	670.9	MT	LIBBY DAM
USC00442400	23.3708	37.1122	-77.2017	4.6	VA	DISPUTANTA
USC00419270	648.192	30.5908	-104.4914	1353.3	TX	VALENTINE
USC00312631	260.491	36.4742	-79.7433	206.7	NC	EDEN
USC00111302	808.2860000000001	38.0733	-88.1805	102.1	IL	CARMI 3
USW00024283	2.07633	40.9781	-124.1086	61.0	CA	ARCATA EUREKA AP
USC00306459	320.862	44.4333	-74.2667	509.0	NY	PAUL SMITHS
USC00352972	3.4217800000000005	43.9703	-124.1153	3.7	OR	FLORENCE
USC00441383	2.06908	37.4167	-76.3667	3.0	VA	CARDINAL
USC00422798	860.154	39.0875	-111.1325	1805.3	UT	FERRON
USC00336882	577.5980000000001	41.65	-82.8	176.8	OH	PUT-IN-BAY
USC00104908	871.0169999999999	44.4	-111.8833	1876.0	ID	KILGORE
USC00331466	494.676	40.74	-82.3569	312.4	OH	CHARLES MILL LAKE
USW00094908	1211.9	42.3978	-90.7036	321.9	IA	DUBUQUE RGNL AP
USC00285197	21.3862	40.55	-74.5667	14.9	NJ	MANVILLE
USC00148287	1051.45	37.5983	-101.2908	932.7	KS	ULYSSES 3NE
USC00436500	166.296	42.7917	-73.2228	338.3	VT	POWNAL 1 NE
USC00418354	19.5386	28.0353	-97.4972	16.2	TX	SINTON
USC00194760	39.6692	42.1619	-71.5117	82.3	MA	MILFORD
CA007016960	172.739	46.35	-73.35	168.0		ST CHARLES DE MANDEVILLE
USC00439764	142.59799999999998	43.6703	-72.3081	111.3	VT	WILDER
USC00360457	144.174	40.8208	-76.4983	309.4	PA	BEAR GAP
USC00358221	118.336	44.95	-122.5	732.1	OR	SUNDOWN RCH
USW00093734	40.2628	38.9833	-77.4667	85.0	VA	WASHINGTON DULLES WB A
USC00125217	767.738	39.9667	-86.05	225.6	IN	LYNNWOOD FARMS
USC00433581	163.93200000000002	44.2161	-72.1997	240.8	VT	GROTON
USC00051564	1214.8	38.8219	-102.3508	1313.7	CO	CHEYENNE WELLS
USC00482595	1141.01	43.2281	-108.9489	1699.3	WY	DIVERSION DAM
USC00202248	834.9789999999999	41.9833	-86.0833	231.6	MI	DOWAGIAC 2 E
USC00461393	191.583	39.05	-79.4167	990.3	WV	CANAAN VALLEY
USC00213921	913.806	47.5833	-92.1333	463.9	MN	HOYT LAKES 5 N
USC00279740	35.4982	42.8167	-71.3333	67.1	NH	WINDHAM 3 NW
USC00028566	258.217	33.5667	-112.4	335.0	AZ	THORNBURG RANCHES
USC00384169	4.02808	32.2167	-80.75	4.6	SC	HILTON HEAD
USC00412011	4.809480000000001	27.7792	-97.5056	13.4	TX	CORPUS CHRISTI NWS
USC00436335	172.938	43.2667	-72.9	518.2	VT	PERU
USC00113320	1148.02	40.9464	-90.3856	235.0	IL	GALESBURG
USC00258915	1387.67	42.2647	-96.8667	423.7	NE	WAKEFIELD
USC00352675	444.651	45.4	-117.2667	1182.6	OR	ENTERPRISE 2 S
USC00483855	1345.7	44.2644	-105.4919	1414.3	WY	GILLETTE 4SE
USC00340332	841.159	36.1669	-99.7214	740.4	OK	ARNETT 3NE
USC00110137	917.935	38.8664	-90.1464	132.6	IL	ALTON MELVIN PRICE L&D
USC00334383	477.353	39.7333	-82.6333	262.1	OH	LANCASTER 2 NW
USC00248161	1089.78	47.8	-107.6	775.1	MT	TELEGRAPH CREEK
USC00097827	358.70300000000003	34.6647	-83.7342	484.9	GA	SAUTEE 3W
USC00214937	1441.1	43.6658	-96.2022	457.2	MN	LUVERNE
USC00345216	617.901	34.8261	-97.6386	298.7	OK	LINDSAY 2 W
USC00048606	194.128	39.5631	-121.1078	1160.7	CA	STRAWBERRY VALLEY
USC00434882	183.467	43.1667	-73.0667	283.5	VT	MANCHESTER
USC00317097	244.146	35.8222	-79.7917	246.9	NC	RANDLEMAN
USC00306224	199.33700000000002	42.45	-75.0667	328.9	NY	ONEONTA 1 S
USC00207812	825.074	46.0556	-88.6275	442.0	MI	STAMBAUGH 2SSE
USW00013758	2.29383	32.85	-79.9333	2.1	SC	CHARLESTON NAS
USC00456553	315.389	46.5167	-118.3333	509.0	WA	PLEASANT VIEW
USC00211263	1363.14	44.7183	-96.2697	378.9	MN	CANBY
USC00221389	252.74200000000002	32.6714	-90.0361	76.2	MS	CANTON 4N
USC00175261	116.99	44.7933	-70.9169	445.0	ME	MIDDLE DAM
USC00488160	1221.17	44.8406	-106.8383	1143.0	WY	SHERIDAN FLD STA
USC00363435	46.3235	40.2333	-75.45	46.0	PA	GRATERFORD
USC00092055	39.9806	32.5333	-81.2667	28.0	GA	CLYO 1 NNW
USC00476413	989.683	46.5372	-92.1186	335.3	WI	PATTISON RANGER STAION
USC00417425	456.474	32.4667	-98.6833	435.9	TX	RANGER
USC00268349	648.7669999999999	41.4	-116.0833	1787.0	NV	TUSCARORA ANDRAE RCH
USC00024089	494.629	34.9094	-110.1544	1549.9	AZ	HOLBROOK
USC00412012	652.047	31.78	-105.47	1365.5	TX	CORNUDAS SVC STN
USC00380635	128.19899999999998	34.6489	-79.6822	33.5	SC	BENNETTSVILLE
USC00016833	442.499	34.5833	-86.6	174.0	AL	REDSTONE ARSENAL
USC00248430	789.893	45.5472	-112.3261	1409.7	MT	TWIN BRIDGES
USC00480761	1204.12	41.5894	-108.5086	2048.3	WY	BITTER CREEK 4 NE
USC00089206	34.1584	30.6167	-85.7167	14.9	FL	VERNON
USC00347534	1067.9	36.9425	-102.6314	1225.3	OK	REGNIER
USC00024578	658.122	36.7333	-110.2833	1738.9	AZ	KAYENTA
USC00158429	494.546	38.4922	-83.0197	167.6	KY	WARNOCK 1 W
USC00048781	215.196	38.6	-119.9333	2457.9	CA	TAMARACK
USC00473040	1034.03	42.5	-88.3786	259.1	WI	GENOA CITY
USW00014892	944.4069999999999	41.7833	-87.6	181.1	IL	CHICAGO UNIV
USC00313356	270.686	35.2656	-81.1433	213.4	NC	GASTONIA
USC00181685	20.1917	38.4667	-76.75	52.1	MD	CHARLOTTE HALL
USC00099194	124.764	33.0725	-82.0061	82.3	GA	WAYNESBORO 2 S
USC00155415	675.187	36.8	-88.8833	107.0	KY	MILBURN 1 E
USC00352973	5.26433	44.0042	-124.0947	22.9	OR	FLORENCE #2
USC00353644	314.61	45.1667	-119.6833	1092.1	OR	HARDMAN
USC00109963	578.275	45.545	-115.2514	755.9	ID	YELLOWPINE BAR
USC00091474	442.01199999999994	34.4833	-84.9667	199.6	GA	CALHOUN EXP STN
USC00256135	1388.28	42.0678	-97.9675	521.2	NE	OAKDALE
USC00325798	1198.03	46.8928	-99.2897	551.7	ND	MEDINA
USC00237963	1138.53	40.2472	-93.7158	266.7	MO	SPICKARD 7 W
USC00102875	547.014	45.8356	-115.4611	1236.9	ID	ELK CITY 1NE
USC00293340	755.3969999999999	36.7381	-108.3483	1563.6	NM	FRUITLAND
CA006080192	563.488	45.53	-78.27	330.0		ALGONQUIN PARK EAST GATE
USC00020170	449.73199999999997	33.6392	-109.3278	2792.0	AZ	ALPINE 18 SW
USC00415412	731.6310000000001	33.5833	-101.8833	982.1	TX	LUBBOCK 2
USW00093735	3.36254	37.1333	-76.6	7.0	VA	FT EUSTIS FELKER AAF
USC00361354	112.92	39.9353	-77.6394	195.1	PA	CHAMBERSBURG 1 ESE
USW00013710	24.2284	38.8333	-77.0167	18.0	MD	WASHINGTON DC BOLLING FLD AFB
USC00201675	753.817	41.9622	-84.9925	299.9	MI	COLDWATER ST SCHOOL
USC00246470	689.825	46.3333	-113.3	1610.0	MT	PHILIPSBURG
USC00107971	854.578	42.8	-113.5667	1327.1	ID	RUPERT 13 NNE
USC00357260	414.001	42.6833	-119.1833	1396.9	OR	ROCK CREEK RCH
USC00205892	845.0169999999999	41.8406	-86.2658	198.1	MI	NILES
USC00206840	760.304	45.8728	-86.9497	182.3	MI	RAPID RIVER 4SSE
USW00003927	402.529	32.8978	-97.0189	170.7	TX	DALLAS FT WORTH AP
USC00028904	390.546	34.7706	-112.0264	1057.7	AZ	TUZIGOOT
USC00459024	377.92900000000003	46.65	-117.4	214.0	WA	WAWAWAI 2 NW
USC00205258	775.2869999999999	44.6447	-83.9375	276.5	MI	MCKINLEY
CA007026734	234.55200000000002	45.22	-73.2	38.0		SABREVOIS
USC00028162	485.875	34.1311	-109.275	2133.0	AZ	SPRINGERVILLE
USC00317974	44.3142	34.7833	-77.8167	14.9	NC	SLOAN 3 S
USC00157800	661.5310000000001	36.8861	-85.7067	263.3	KY	SUMMER SHADE
USC00364836	240.627	40.2003	-79.1883	841.2	PA	LAUREL MTN
USC00043450	24.7667	34.15	-118.2667	161.8	CA	GLENDALE STAPENHORST F
USC00188405	0.768893	38.3197	-76.4525	3.7	MD	SOLOMONS
USC00460249	215.345	38.4333	-79.8167	833.0	WV	ARBOVALE 2
USC00392207	1472.19	44.3736	-103.7314	1423.4	SD	DEADWOOD
USC00112745	1171.47	42.3161	-90.2269	205.7	IL	ELIZABETH
USC00142980	1061.29	37.9931	-100.8122	874.2	KS	GARDEN CITY EXP STA
USC00150397	706.683	37.8194	-85.3847	237.7	KY	BARDSTOWN 5E
USC00137594	1455.54	43.1808	-95.8528	432.8	IA	SHELDON
USC00214215	959.2189999999999	48.5558	-96.48	311.5	MN	KARLSTAD 2SE
USC00297809	916.069	36.5833	-105.6	2471.0	NM	SAN CRISTOBAL
USC00226562	270.334	32.725	-90.94	32.0	MS	ONWARD
USC00413686	231.451	30.7189	-97.3211	169.2	TX	GRANGER DAM
USC00421241	881.3810000000001	38.6514	-109.3986	1440.2	UT	CASTLE VALLEY
USW00003966	907.8660000000001	38.6572	-90.6558	140.8	MO	ST LOUIS SPRT OF S L AP
USC00125322	784.666	38.3756	-86.3397	176.8	IN	MARENGO
USC00439591	161.175	43.0331	-72.85	429.8	VT	WEST WARDSBORO
USC00454430	162.623	47.8333	-120.0333	341.4	WA	LAKESIDE
USC00032355	317.28700000000003	33.1144	-91.2628	41.1	AR	EUDORA
USC00386688	204.729	34.2931	-81.3181	78.6	SC	PARR
USC00383758	224.826	34.2528	-82.035	164.6	SC	GREENWOOD 8NE
USC00268822	296.653	39.0747	-119.1189	1310.6	NV	WABUSKA 6 SE
USC00114400	861.257	38.4931	-88.9703	173.7	IL	IUKA 12 SW
USC00185050	22.3288	38.9667	-76.85	54.9	MD	LANHAM
USC00441082	174.753	37.0678	-78.9517	124.4	VA	BROOKNEAL
USC00113369	997.59	41.35	-88.4333	153.9	IL	GEBHARD WOODS SP
USW00094030	1055.95	40.4422	-109.5144	1603.2	UT	VERNAL MUNICIPAL AP
USW00023061	961.74	37.4389	-105.8614	2296.1	CO	ALAMOSA SAN LUIS AP
USC00236866	1154.59	40.3986	-93.5839	298.7	MO	PRINCETON
USC00300055	436.30300000000005	43.2722	-78.1664	134.1	NY	ALBION 2 NE
USC00047228	35.2744	33.0114	-116.9081	448.1	CA	RAMONA FIRE DEPT
USC00412013	2.8455	27.6606	-97.3983	4.9	TX	C C BOTANICAL GARDENS
USC00133290	1235.44	41.0097	-95.7736	298.7	IA	GLENWOOD 3SW
USC00124642	717.68	39.8075	-85.4878	303.9	IN	KNIGHTSTOWN 2ENE
USC00214106	1118.86	47.2256	-97.1919	454.2	MN	ITASCA UNIV OF MINN
USW00013939	353.11800000000005	33.4825	-90.9853	39.0	MS	GREENVILLE ASOS
USC00218204	1099.27	45.4167	-92.65	232.0	MN	TAYLORS FALLS 1 NE
USC00412334	463.68699999999995	33.2733	-97.5769	297.8	TX	DECATUR
USC00453903	296.682	48.3167	-118.2167	515.1	WA	INCHELIUM 2 NW
USC00380126	72.9826	33.0167	-81.3167	54.9	SC	ALLENDALE 2 NW
USC00267369	336.46	35.4661	-114.9217	1079.0	NV	SEARCHLIGHT
USC00421168	813.966	38.1506	-109.7822	1538.9	UT	CANYONLANDS-THE NEEDLE
USC00157948	700.502	38.0144	-85.3714	152.4	KY	TAYLORSVILLE 2SW
CA006048231	537.438	48.82	-87.1	290.0		TERRACE BAY A
USC00162212	57.5329	30.2408	-92.3478	7.6	LA	CROWLEY 2 NE
USC00411903	574.46	32.3978	-100.8594	643.1	TX	COLORADO CITY
USC00325573	1395.72	46.3	-103.9167	826.9	ND	MARMARTH
USC00042467	227.065	39.3239	-120.2331	1809.6	CA	DONNER MEM SP
USC00208746	804.6039999999999	42.95	-84.95	202.1	MI	WEBBER DAM
USC00415415	181.237	31.4269	-94.8942	106.7	TX	LUFKIN 11 NW
USC00249067	704.717	45.6178	-113.4514	1847.1	MT	WISDOM
USC00208043	616.635	46.6014	-85.2239	227.1	MI	TAHQUAMENON FALLS SP
USC00108412	598.961	43.0022	-116.8317	1877.6	ID	SILVER CITY 5 W
CA001103326	27.7892	49.2	-122.57	31.0		HANEY EAST
USC00409800	515.217	35.1803	-86.0925	286.5	TN	WINCHESTER 1 E
USC00265092	717.1410000000001	41.2833	-115.0167	1767.8	NV	METROPOLIS
USC00420688	639.798	37.0769	-111.6639	1249.7	UT	BIG WATER
USW00003154	10.1832	33.3	-117.35	22.9	CA	CAMP PENDLETON MCAS
USC00206590	827.4580000000001	44.4667	-85.1333	435.9	MI	PIONEER
USC00143837	1177.77	39.3533	-100.4397	824.8	KS	HOXIE
USC00215392	1138.29	45.7533	-93.6617	324.3	MN	MILACA
USC00230597	842.422	37.95	-91.1667	289.9	MO	BERRYMAN 6 NW
USC00309516	147.287	42.3031	-74.2011	512.1	NY	WINDHAM 3 E
USC00470882	1107.22	44.2906	-91.23	260.6	WI	BLAIR
USC00021050	339.0	35.1411	-114.5686	161.8	AZ	BULLHEAD CITY
CA007063560	150.6	48.22	-72.17	358.0		LAC BOUCHETTE
USC00264090	632.4259999999999	40.6	-115.7	1647.1	NV	JIGGS 13 N
USC00458959	175.623	46.4353	-120.4203	256.3	WA	WAPATO
USC00129670	839.289	41.0267	-86.5867	210.3	IN	WINAMAC 2SSE
USC00028348	299.552	33.3003	-111.0972	871.7	AZ	SUPERIOR
USC00395228	1520.55	43.4206	-97.2567	442.0	SD	MARION
USC00352677	448.597	45.5667	-117.0833	1321.0	OR	ENTERPRISE 16 NNE
USC00084723	94.3677	29.9453	-82.3314	41.1	FL	LAKE BUTLER
USC00081305	0.44473100000000004	25.15	-80.9333	-999.9	FL	FLAMINGO RS
USC00273177	86.4653	43.45	-71.6667	118.9	NH	FRANKLIN
USC00311564	408.74	35.6375	-83.0956	807.7	NC	CATALOOCHEE
USW00094104	779.5	46.5833	-112.0333	1263.1	MT	HELENA WB CITY
USC00143523	1088.94	38.8669	-99.3169	606.6	KS	HAYS
USC00407015	537.42	35.6083	-88.12	125.0	TN	PARSONS WTP
USW00023195	91.9573	32.6667	-114.6	62.8	AZ	YUMA WSO AP
USC00318442	373.476	35.6	-82.3667	682.8	NC	SWANNANOA 2 E
USC00092475	370.29400000000004	34.5292	-83.99	475.5	GA	DAHLONEGA
USW00093009	1083.12	39.2292	-106.3169	3027.3	CO	LEADVILLE LAKE CO AP
USC00357866	39.5465	43.1533	-123.8331	185.9	OR	SITKUM 1 E
USC00274475	76.6436	43.55	-71.4667	170.7	NH	LAKEPORT
CA007026465	149.933	45.63	-72.13	123.0		RICHMOND
USC00085612	1.27694	28.1136	-80.6539	10.7	FL	MELBOURNE WFO
USC00214213	959.908	48.5833	-96.5167	325.2	MN	KARLSTAD
USW00023060	611.132	35.0167	-108.4	2171.1	NM	EL MORRO CAA AP
USC00426910	775.1439999999999	38.5833	-111.8333	2133.6	UT	PLATEAU
USC00085351	0.582226	24.7333	-81.05	3.0	FL	MARATHON SHORES
USC00098547	374.15	33.7667	-85.3	299.0	GA	TALLAPOOSA 2 N
USC00364763	57.6028	40.05	-76.2742	82.3	PA	LANCASTER 2NE FLTR PLT
USC00140865	1057.58	38.5636	-99.235	621.8	KS	BISON 3NW
USC00352805	47.1647	44.8578	-123.4308	128.0	OR	FALLS CITY #2
USC00476380	1012.89	42.5806	-88.0903	241.7	WI	PADDOCK LAKE
USC00016988	19.8024	30.5653	-87.7017	49.1	AL	ROBERTSDALE
USC00411348	226.42700000000002	30.8458	-96.97	110.9	TX	CAMERON
USC00240748	588.992	47.8	-114.3	887.9	MT	BIG ARM
USC00441570	30.8383	38.8833	-77.4333	98.1	VA	CHANTILLY
USC00455086	22.2125	47.1456	-123.4006	33.5	WA	MATLOCK 8 S
USC00104318	578.275	43.6058	-116.9211	679.7	ID	HOMEDALE 1 SE
USC00417841	228.582	31.8086	-95.1428	219.5	TX	RUSK
USC00145421	1006.85	37.5922	-100.4389	844.3	KS	MONTEZUMA
USC00475017	953.551	44.0869	-87.6522	178.0	WI	MANITOWOC
USC00292848	597.471	33.1461	-107.1844	1394.8	NM	ELEPHANT BUTTE DAM
USC00182282	170.76	39.6419	-78.7561	222.5	MD	CUMBERLAND 2
USC00189440	45.6074	39.5736	-76.9883	228.6	MD	WESTMINSTER
USC00233162	744.992	36.8658	-92.3606	335.3	MO	GENTRYVILLE
USC00246472	689.825	46.3158	-113.3	1606.3	MT	PHILIPSBURG RS
USC00480915	1059.26	42.2128	-111.0456	1849.8	WY	BORDER 3 N
USC00206184	702.699	45.4108	-84.2233	227.1	MI	ONAWAY 4N
USC00318380	0.935591	34.4478	-77.5739	7.3	NC	SURF CITY
USC00366022	211.36599999999999	39.7997	-79.1883	832.1	PA	MT DAVIS
USC00449151	6.37991	37.3017	-76.7039	21.3	VA	WILLIAMSBURG 2 N
USC00349634	566.1709999999999	34.9611	-95.1711	193.5	OK	WILBURTON 9 ENE
USC00278858	126.564	43.0739	-72.4053	283.5	NH	WALPOLE 3
USC00229101	194.238	32.1	-90.6333	85.0	MS	UTICA
USC00485392	1175.11	42.8447	-108.7406	1621.5	WY	LANDER 1N
USC00392209	1472.19	44.39	-103.7006	1405.7	SD	DEADWOOD 2NE
USC00112348	1099.47	41.8472	-89.5047	213.4	IL	DIXON 1 NW
USC00284700	0.0177358	40.0667	-74.1167	6.1	NJ	LAURELTON 1 E
USC00268500	270.653	39.5167	-119.7833	1375.9	NV	UNIV OF NEVADA EXP FM
USC00271662	155.061	44.7897	-71.5717	298.7	NH	COLUMBIA
USC00408522	569.798	35.9067	-85.475	275.8	TN	SPARTA WASTEWATER PLANT
USC00081306	1.5641200000000002	25.6719	-80.1567	1.8	FL	CAPE FLORIDA
USC00425138	841.6510000000001	39.7267	-112.3069	1594.1	UT	LITTLE SAHARA REC AREA
USC00025270	232.208	33.1139	-112.0303	353.6	AZ	MARICOPA 4 N
USC00329195	1206.57	47.2844	-101.0267	528.8	ND	WASHBURN
USC00295490	988.015	36.5697	-104.5867	1834.0	NM	MAXWELL 3 NW
USW00023194	477.55699999999996	35.0281	-110.7208	1489.3	AZ	WINSLOW MUNI AP
USC00258455	1394.76	41.7708	-99.3814	691.9	NE	TAYLOR
USC00046508	49.0699	41.3089	-123.5317	122.8	CA	ORLEANS
USC00481816	1261.58	44.5781	-106.4472	1217.7	WY	CLEARMONT 5 SW
CA006132470	441.342	42.88	-78.97	180.0		FORT ERIE
USC00353356	0.393347	42.4036	-124.4242	15.2	OR	GOLD BEACH RS
USC00336616	382.033	40.1833	-81.2167	286.5	OH	PIEDMONT LAKE
USC00143239	963.312	37.6025	-99.3022	683.7	KS	GREENSBURG
USW00023063	1091.4	39.65	-106.9167	1980.3	CO	EAGLE FAA AP
USC00249900	1019.95	47.9186	-108.5244	1229.9	MT	ZORTMAN
USC00354811	115.34899999999999	44.1014	-122.6886	205.7	OR	LEABURG 1 SW
USC00292096	767.8960000000001	34.1	-105.6833	1981.2	NM	CORONA 11 SSW
USC00214068	868.959	47.6181	-91.3753	612.6	MN	ISABELLA 1 W
USC00413644	303.499	31.65	-97.2167	159.7	TX	GORHAM
USC00013575	419.631	34.3347	-86.3294	181.4	AL	GUNTERSVILLE NO.2
USC00268346	630.284	41.3144	-116.2225	1880.6	NV	TUSCARORA
USC00267873	441.25800000000004	40.9	-118.6667	1232.0	NV	SULPHUR
USC00366944	116.79899999999999	41.0333	-75.5	677.0	PA	PIMPLE HILL
USC00477480	879.534	45.9156	-89.4894	500.8	WI	ST GERMAIN
USC00281335	16.5123	40.7436	-74.3539	54.9	NJ	CANOE BROOK
USC00487031	1005.48	44.5036	-109.9639	2041.2	WY	PAHASKA
USC00379423	18.4106	41.9844	-71.4908	33.5	RI	WOONSOCKET
USC00477792	1023.92	43.1	-87.9	200.9	WI	SHOREWOOD
USW00013713	87.255	35.3444	-77.9647	33.2	NC	GOLDSBORO 4 SE
USC00435416	224.392	44.5247	-72.8153	1204.0	VT	MT MANSFIELD
USC00441913	2.05151	38.2506	-76.9628	3.0	VA	COLONIAL BEACH
USC00393868	1501.71	43.9325	-103.5594	1482.5	SD	HILL CITY
USC00356883	258.998	44.3022	-120.8081	888.5	OR	PRINEVILLE
USC00032356	712.2460000000001	36.4164	-93.7917	432.8	AR	EUREKA SPRINGS 3 WNW
USC00034666	656.0110000000001	35.9156	-92.6394	308.8	AR	MARSHALL
USC00454338	337.835	46.8167	-117.8831	449.9	WA	LACROSSE
USC00384581	344.441	34.9831	-83.0678	762.0	SC	JOCASSEE 8 WNW
USC00470904	1056.1	45.0956	-91.4886	298.7	WI	BLOOMER
USC00417708	382.608	32.9333	-96.45	182.9	TX	ROCKWALL
USC00476838	1119.01	43.31	-89.7283	237.7	WI	PRAIRIE DU SAC 2 N
USC00358734	277.056	45.9167	-119.35	82.0	OR	UMATILLA
USC00237720	1046.54	39.6828	-92.0467	227.7	MO	SHELBINA
USC00310642	384.458	35.7	-82.4333	1021.1	NC	BEECH
USW00093738	36.4402	38.9408	-77.4636	88.4	VA	WASHINGTON DC DULLES AP
USC00447506	420.366	36.8894	-81.7711	528.2	VA	SALTVILLE 1N
CA007017100	234.88299999999998	46.32	-74.2	389.0		ST DONAT
USW00014891	510.717	40.8203	-82.5178	394.7	OH	MANSFIELD LAHM MUNI AP
USC00312635	1.33895	36.0164	-76.5517	3.0	NC	EDENTON
USC00246475	1045.49	48.0667	-108.1667	808.0	MT	PHILLIPS 1 S
USC00129253	856.703	38.6489	-87.1989	152.4	IN	WASHINGTON 1 W
USC00134867	1326.82	41.8167	-96.0167	317.0	IA	LITTLE SIOUX
USC00150254	456.224	38.4536	-82.6131	170.7	KY	ASHLAND
USC00137678	1228.45	41.3328	-92.1975	243.8	IA	SIGOURNEY
USC00354060	153.342	42.2292	-122.3814	1392.0	OR	HOWARD PRAIRIE DAM
USC00232240	776.061	36.9861	-94.3553	326.1	MO	DIAMOND 2W
USC00251345	1388.44	41.7769	-99.1433	663.2	NE	BURWELL
USC00478951	994.9780000000001	44.3547	-89.0592	255.1	WI	WAUPACA
USC00297380	835.211	35.2833	-105.6	2135.1	NM	RENCONA
USC00413591	384.86300000000006	32.2342	-97.7853	199.6	TX	GLEN ROSE 2 W
USC00141164	924.727	38.1944	-95.7361	299.9	KS	BURLINGTON
USC00415454	199.199	29.2358	-98.8433	220.1	TX	LYTLE 3W
USC00488340	973.721	44.8833	-110.15	2011.7	WY	SODA BUTTE
USC00056921	1261.97	40.7978	-105.5856	2529.8	CO	RED FEATHER LAKES
USC00225318	72.0998	31.0333	-89.45	92.0	MS	LUMBERTON 2 N
USC00051745	1005.42	39.25	-107.9333	1969.9	CO	COLLBRAN 3 ENE
